timestamp,consumption_kwh,temperature,humidity,occupancy,hour,day_of_week,month,is_weekend,ac_running,lighting,cooking,entertainment
2025-07-26 00:00:00,0.195,21.6,88.1,0.37,0,5,7,1,0,1,0,0
2025-07-26 01:00:00,0.308,23.6,72.3,0.32,1,5,7,1,0,1,0,0
2025-07-26 02:00:00,0.276,23.6,65.5,0.32,2,5,7,1,0,1,0,0
2025-07-26 03:00:00,0.277,25.1,76.5,0.23,3,5,7,1,0,0,0,0
2025-07-26 04:00:00,0.227,23.2,72.8,0.35,4,5,7,1,0,1,0,0
2025-07-26 05:00:00,0.1,23.4,65.1,0.26,5,5,7,1,0,0,0,0
2025-07-26 06:00:00,0.819,29.0,76.2,0.31,6,5,7,1,0,1,0,0
2025-07-26 07:00:00,0.654,32.2,78.5,0.2,7,5,7,1,0,0,1,0
2025-07-26 08:00:00,1.438,29.6,75.7,0.99,8,5,7,1,1,0,1,0
2025-07-26 09:00:00,1.191,30.1,74.9,0.87,9,5,7,1,1,0,0,0
2025-07-26 10:00:00,1.236,34.8,75.1,0.82,10,5,7,1,1,0,0,0
2025-07-26 11:00:00,0.951,31.3,79.8,0.86,11,5,7,1,1,0,0,0
2025-07-26 12:00:00,1.138,33.3,75.1,0.91,12,5,7,1,1,0,1,0
2025-07-26 13:00:00,1.024,31.8,73.5,0.93,13,5,7,1,1,0,1,0
2025-07-26 14:00:00,1.202,34.9,66.3,0.88,14,5,7,1,1,0,0,0
2025-07-26 15:00:00,1.103,31.5,81.1,0.92,15,5,7,1,1,0,0,0
2025-07-26 16:00:00,0.728,30.2,70.3,0.96,16,5,7,1,1,0,0,0
2025-07-26 17:00:00,0.878,26.6,84.5,1.0,17,5,7,1,0,0,0,0
2025-07-26 18:00:00,1.65,30.2,59.7,0.9,18,5,7,1,1,1,0,1
2025-07-26 19:00:00,1.498,26.8,62.2,0.75,19,5,7,1,0,1,1,1
2025-07-26 20:00:00,1.653,19.6,77.3,0.79,20,5,7,1,0,1,1,1
2025-07-26 21:00:00,1.799,26.4,72.0,1.0,21,5,7,1,0,1,0,1
2025-07-26 22:00:00,1.861,22.1,66.5,1.0,22,5,7,1,0,1,0,1
2025-07-26 23:00:00,0.59,24.5,61.9,0.22,23,5,7,1,0,0,0,1
2025-07-27 00:00:00,0.1,26.0,77.3,0.43,0,6,7,1,0,1,0,0
2025-07-27 01:00:00,0.223,26.3,84.6,0.43,1,6,7,1,0,1,0,0
2025-07-27 02:00:00,0.263,22.9,64.0,0.38,2,6,7,1,0,1,0,0
2025-07-27 03:00:00,0.31,25.4,76.4,0.4,3,6,7,1,0,1,0,0
2025-07-27 04:00:00,0.256,23.1,58.3,0.31,4,6,7,1,0,1,0,0
2025-07-27 05:00:00,0.17,22.0,75.1,0.32,5,6,7,1,0,1,0,0
2025-07-27 06:00:00,0.655,25.6,58.5,0.28,6,6,7,1,0,0,0,0
2025-07-27 07:00:00,0.78,28.5,59.9,0.26,7,6,7,1,0,0,1,0
2025-07-27 08:00:00,1.741,35.5,91.9,0.78,8,6,7,1,1,0,1,0
2025-07-27 09:00:00,1.431,31.4,75.7,1.0,9,6,7,1,1,0,0,0
2025-07-27 10:00:00,1.187,32.5,68.8,0.94,10,6,7,1,1,0,0,0
2025-07-27 11:00:00,1.051,34.0,84.4,0.81,11,6,7,1,1,0,0,0
2025-07-27 12:00:00,1.045,32.0,89.2,0.93,12,6,7,1,1,0,1,0
2025-07-27 13:00:00,0.681,28.3,71.0,0.98,13,6,7,1,1,0,1,0
2025-07-27 14:00:00,1.185,33.5,72.8,0.93,14,6,7,1,1,0,0,0
2025-07-27 15:00:00,0.888,30.7,51.8,0.85,15,6,7,1,1,0,0,0
2025-07-27 16:00:00,0.758,28.0,82.6,0.78,16,6,7,1,0,0,0,0
2025-07-27 17:00:00,0.88,29.6,86.7,0.89,17,6,7,1,1,0,0,0
2025-07-27 18:00:00,1.775,28.5,88.9,0.91,18,6,7,1,1,1,0,1
2025-07-27 19:00:00,1.825,29.3,71.1,1.0,19,6,7,1,1,1,1,1
2025-07-27 20:00:00,1.758,27.8,77.8,0.94,20,6,7,1,0,1,1,1
2025-07-27 21:00:00,1.848,25.4,72.5,1.0,21,6,7,1,0,1,0,1
2025-07-27 22:00:00,1.443,23.6,85.6,0.83,22,6,7,1,0,1,0,1
2025-07-27 23:00:00,0.548,20.5,62.0,0.18,23,6,7,1,0,0,0,1
2025-07-28 00:00:00,0.1,24.5,60.6,0.29,0,0,7,0,0,0,0,0
2025-07-28 01:00:00,0.226,26.3,81.6,0.28,1,0,7,0,0,0,0,0
2025-07-28 02:00:00,0.102,23.2,92.0,0.19,2,0,7,0,0,0,0,0
2025-07-28 03:00:00,0.22,24.7,81.5,0.27,3,0,7,0,0,0,0,0
2025-07-28 04:00:00,0.282,25.9,92.1,0.23,4,0,7,0,0,0,0,0
2025-07-28 05:00:00,0.352,29.1,76.7,0.22,5,0,7,0,0,0,0,0
2025-07-28 06:00:00,0.579,26.5,73.1,0.2,6,0,7,0,0,0,0,0
2025-07-28 07:00:00,0.648,27.8,84.7,0.36,7,0,7,0,0,0,1,0
2025-07-28 08:00:00,0.619,30.9,70.7,0.2,8,0,7,0,0,0,1,0
2025-07-28 09:00:00,0.488,31.7,66.6,0.14,9,0,7,0,0,0,0,0
2025-07-28 10:00:00,0.414,32.5,82.3,0.09,10,0,7,0,0,0,0,0
2025-07-28 11:00:00,0.317,31.4,60.1,0.3,11,0,7,0,0,0,0,0
2025-07-28 12:00:00,0.385,31.9,82.8,0.17,12,0,7,0,0,0,1,0
2025-07-28 13:00:00,0.398,32.9,75.1,0.2,13,0,7,0,0,0,1,0
2025-07-28 14:00:00,0.268,28.1,82.2,0.17,14,0,7,0,0,0,0,0
2025-07-28 15:00:00,0.339,27.0,68.0,0.29,15,0,7,0,0,0,0,0
2025-07-28 16:00:00,0.232,30.7,81.4,0.16,16,0,7,0,0,0,0,0
2025-07-28 17:00:00,0.383,30.6,92.9,0.25,17,0,7,0,0,0,0,0
2025-07-28 18:00:00,0.765,28.9,74.6,0.24,18,0,7,0,0,0,0,0
2025-07-28 19:00:00,1.477,23.2,70.4,0.98,19,0,7,0,0,1,1,0
2025-07-28 20:00:00,1.274,25.3,64.4,0.88,20,0,7,0,0,1,1,0
2025-07-28 21:00:00,1.488,24.0,70.8,0.83,21,0,7,0,0,1,0,0
2025-07-28 22:00:00,1.307,26.3,79.3,0.88,22,0,7,0,0,1,0,0
2025-07-28 23:00:00,0.841,25.6,75.8,1.0,23,0,7,0,0,1,0,0
2025-07-29 00:00:00,0.184,24.4,63.7,0.35,0,1,7,0,0,1,0,0
2025-07-29 01:00:00,0.239,25.5,95.8,0.21,1,1,7,0,0,0,0,0
2025-07-29 02:00:00,0.112,23.4,80.8,0.31,2,1,7,0,0,1,0,0
2025-07-29 03:00:00,0.1,25.5,92.9,0.21,3,1,7,0,0,0,0,0
2025-07-29 04:00:00,0.1,25.3,74.0,0.41,4,1,7,0,0,1,0,0
2025-07-29 05:00:00,0.268,22.1,63.0,0.54,5,1,7,0,0,1,0,0
2025-07-29 06:00:00,0.571,29.8,82.6,0.12,6,1,7,0,0,0,0,0
2025-07-29 07:00:00,0.632,27.1,80.1,0.33,7,1,7,0,0,0,1,0
2025-07-29 08:00:00,0.617,27.9,84.6,0.15,8,1,7,0,0,0,1,0
2025-07-29 09:00:00,0.579,29.8,90.4,0.13,9,1,7,0,0,0,0,0
2025-07-29 10:00:00,0.643,36.5,69.7,0.12,10,1,7,0,0,0,0,0
2025-07-29 11:00:00,0.672,36.8,74.7,0.3,11,1,7,0,0,0,0,0
2025-07-29 12:00:00,0.266,32.4,91.3,0.1,12,1,7,0,0,0,1,0
2025-07-29 13:00:00,0.442,33.9,63.7,0.22,13,1,7,0,0,0,1,0
2025-07-29 14:00:00,0.349,32.9,82.7,0.18,14,1,7,0,0,0,0,0
2025-07-29 15:00:00,0.19,29.7,69.4,0.23,15,1,7,0,0,0,0,0
2025-07-29 16:00:00,0.293,23.0,88.3,0.19,16,1,7,0,0,0,0,0
2025-07-29 17:00:00,0.332,30.8,77.7,0.2,17,1,7,0,0,0,0,0
2025-07-29 18:00:00,0.62,29.4,73.2,0.15,18,1,7,0,0,0,0,0
2025-07-29 19:00:00,1.454,20.7,62.9,0.96,19,1,7,0,0,1,1,0
2025-07-29 20:00:00,1.464,25.9,65.7,0.94,20,1,7,0,0,1,1,0
2025-07-29 21:00:00,1.482,23.7,81.0,0.97,21,1,7,0,0,1,0,0
2025-07-29 22:00:00,1.311,22.3,74.4,0.97,22,1,7,0,0,1,0,0
2025-07-29 23:00:00,0.613,23.5,74.2,0.77,23,1,7,0,0,1,0,0
2025-07-30 00:00:00,0.199,23.3,73.8,0.25,0,2,7,0,0,0,0,0
2025-07-30 01:00:00,0.178,23.3,66.9,0.24,1,2,7,0,0,0,0,0
2025-07-30 02:00:00,0.271,25.1,72.3,0.15,2,2,7,0,0,0,0,0
2025-07-30 03:00:00,0.115,27.0,59.0,0.24,3,2,7,0,0,0,0,0
2025-07-30 04:00:00,0.1,22.0,89.5,0.51,4,2,7,0,0,1,0,0
2025-07-30 05:00:00,0.1,26.6,72.5,0.24,5,2,7,0,0,0,0,0
2025-07-30 06:00:00,0.652,30.2,67.7,0.33,6,2,7,0,0,1,0,0
2025-07-30 07:00:00,0.752,29.4,91.2,0.29,7,2,7,0,0,0,1,0
2025-07-30 08:00:00,0.728,32.0,73.9,0.3,8,2,7,0,0,0,1,0
2025-07-30 09:00:00,0.451,28.7,79.2,0.11,9,2,7,0,0,0,0,0
2025-07-30 10:00:00,0.675,34.7,67.8,0.34,10,2,7,0,0,0,0,0
2025-07-30 11:00:00,0.664,32.6,78.3,0.28,11,2,7,0,0,0,0,0
2025-07-30 12:00:00,0.33,31.3,91.4,0.0,12,2,7,0,0,0,1,0
2025-07-30 13:00:00,0.465,33.7,70.1,0.27,13,2,7,0,0,0,1,0
2025-07-30 14:00:00,0.492,32.7,92.5,0.25,14,2,7,0,0,0,0,0
2025-07-30 15:00:00,0.457,29.5,86.1,0.18,15,2,7,0,0,0,0,0
2025-07-30 16:00:00,0.226,29.2,79.2,0.19,16,2,7,0,0,0,0,0
2025-07-30 17:00:00,0.356,32.3,84.3,0.28,17,2,7,0,0,0,0,0
2025-07-30 18:00:00,0.853,25.7,66.3,0.37,18,2,7,0,0,1,0,0
2025-07-30 19:00:00,1.528,27.3,77.6,0.9,19,2,7,0,0,1,1,0
2025-07-30 20:00:00,1.338,25.1,62.1,0.98,20,2,7,0,0,1,1,0
2025-07-30 21:00:00,1.243,24.5,70.1,0.88,21,2,7,0,0,1,0,0
2025-07-30 22:00:00,1.463,23.5,75.3,0.83,22,2,7,0,0,1,0,0
2025-07-30 23:00:00,0.736,22.2,69.9,0.96,23,2,7,0,0,1,0,0
2025-07-31 00:00:00,0.167,22.9,83.7,0.28,0,3,7,0,0,0,0,0
2025-07-31 01:00:00,0.1,22.6,90.0,0.12,1,3,7,0,0,0,0,0
2025-07-31 02:00:00,0.23,28.6,71.7,0.42,2,3,7,0,0,1,0,0
2025-07-31 03:00:00,0.39,25.7,79.7,0.35,3,3,7,0,0,1,0,0
2025-07-31 04:00:00,0.345,24.4,62.6,0.29,4,3,7,0,0,0,0,0
2025-07-31 05:00:00,0.1,26.4,75.3,0.17,5,3,7,0,0,0,0,0
2025-07-31 06:00:00,0.629,27.8,64.6,0.35,6,3,7,0,0,1,0,0
2025-07-31 07:00:00,0.294,24.1,69.3,0.14,7,3,7,0,0,0,1,0
2025-07-31 08:00:00,0.533,32.7,72.3,0.18,8,3,7,0,0,0,1,0
2025-07-31 09:00:00,0.463,32.2,67.4,0.14,9,3,7,0,0,0,0,0
2025-07-31 10:00:00,0.39,31.3,70.7,0.21,10,3,7,0,0,0,0,0
2025-07-31 11:00:00,0.481,34.2,80.9,0.3,11,3,7,0,0,0,0,0
2025-07-31 12:00:00,0.461,32.6,81.7,0.13,12,3,7,0,0,0,1,0
2025-07-31 13:00:00,0.277,31.4,74.7,0.06,13,3,7,0,0,0,1,0
2025-07-31 14:00:00,0.544,36.9,98.0,0.06,14,3,7,0,0,0,0,0
2025-07-31 15:00:00,0.312,26.5,81.3,0.28,15,3,7,0,0,0,0,0
2025-07-31 16:00:00,0.282,32.0,73.4,0.16,16,3,7,0,0,0,0,0
2025-07-31 17:00:00,0.405,32.5,85.9,0.3,17,3,7,0,0,0,0,0
2025-07-31 18:00:00,0.712,30.9,64.6,0.24,18,3,7,0,0,0,0,0
2025-07-31 19:00:00,1.342,29.0,74.3,1.0,19,3,7,0,1,1,1,0
2025-07-31 20:00:00,1.122,23.2,97.4,0.79,20,3,7,0,0,1,1,0
2025-07-31 21:00:00,1.46,23.0,69.1,0.88,21,3,7,0,0,1,0,0
2025-07-31 22:00:00,1.34,24.9,80.4,0.86,22,3,7,0,0,1,0,0
2025-07-31 23:00:00,0.617,26.4,67.1,0.6,23,3,7,0,0,1,0,0
2025-08-01 00:00:00,0.199,27.1,77.7,0.24,0,4,8,0,0,0,0,0
2025-08-01 01:00:00,0.145,26.8,99.9,0.14,1,4,8,0,0,0,0,0
2025-08-01 02:00:00,0.1,23.5,59.2,0.17,2,4,8,0,0,0,0,0
2025-08-01 03:00:00,0.132,24.9,69.1,0.28,3,4,8,0,0,0,0,0
2025-08-01 04:00:00,0.251,28.7,71.8,0.51,4,4,8,0,1,1,0,0
2025-08-01 05:00:00,0.1,23.3,80.4,0.23,5,4,8,0,0,0,0,0
2025-08-01 06:00:00,0.592,27.8,89.8,0.37,6,4,8,0,0,1,0,0
2025-08-01 07:00:00,0.596,31.4,61.1,0.2,7,4,8,0,0,0,1,0
2025-08-01 08:00:00,0.565,30.5,71.9,0.17,8,4,8,0,0,0,1,0
2025-08-01 09:00:00,1.028,33.3,99.4,0.4,9,4,8,0,0,0,0,0
2025-08-01 10:00:00,0.428,35.6,72.1,0.12,10,4,8,0,0,0,0,0
2025-08-01 11:00:00,0.393,30.9,78.0,0.22,11,4,8,0,0,0,0,0
2025-08-01 12:00:00,0.613,35.0,81.2,0.29,12,4,8,0,0,0,1,0
2025-08-01 13:00:00,0.262,27.8,95.8,0.15,13,4,8,0,0,0,1,0
2025-08-01 14:00:00,0.737,33.4,81.8,0.38,14,4,8,0,0,0,0,0
2025-08-01 15:00:00,0.264,30.9,71.2,0.19,15,4,8,0,0,0,0,0
2025-08-01 16:00:00,0.368,27.1,65.4,0.29,16,4,8,0,0,0,0,0
2025-08-01 17:00:00,0.372,31.3,60.1,0.13,17,4,8,0,0,0,0,0
2025-08-01 18:00:00,0.74,29.7,83.7,0.21,18,4,8,0,0,0,0,0
2025-08-01 19:00:00,1.471,24.2,73.4,0.92,19,4,8,0,0,1,1,0
2025-08-01 20:00:00,1.418,21.9,72.7,1.0,20,4,8,0,0,1,1,0
2025-08-01 21:00:00,1.383,28.9,75.5,0.83,21,4,8,0,1,1,0,0
2025-08-01 22:00:00,1.539,24.5,68.4,0.95,22,4,8,0,0,1,0,0
2025-08-01 23:00:00,0.661,24.3,81.7,0.88,23,4,8,0,0,1,0,0
2025-08-02 00:00:00,0.324,22.7,100.0,0.28,0,5,8,1,0,0,0,0
2025-08-02 01:00:00,0.1,28.2,78.7,0.31,1,5,8,1,0,1,0,0
2025-08-02 02:00:00,0.214,21.9,70.8,0.49,2,5,8,1,0,1,0,0
2025-08-02 03:00:00,0.26,28.4,94.1,0.35,3,5,8,1,0,1,0,0
2025-08-02 04:00:00,0.155,24.6,91.9,0.29,4,5,8,1,0,0,0,0
2025-08-02 05:00:00,0.258,26.1,83.6,0.44,5,5,8,1,0,1,0,0
2025-08-02 06:00:00,0.835,28.5,85.7,0.28,6,5,8,1,0,0,0,0
2025-08-02 07:00:00,0.691,27.6,83.8,0.17,7,5,8,1,0,0,1,0
2025-08-02 08:00:00,1.656,32.6,80.4,1.0,8,5,8,1,1,0,1,0
2025-08-02 09:00:00,1.699,34.3,92.6,0.79,9,5,8,1,1,0,0,0
2025-08-02 10:00:00,0.959,29.4,78.6,0.91,10,5,8,1,1,0,0,0
2025-08-02 11:00:00,0.874,32.0,77.1,0.81,11,5,8,1,1,0,0,0
2025-08-02 12:00:00,1.132,34.7,86.8,0.96,12,5,8,1,1,0,1,0
2025-08-02 13:00:00,1.104,34.4,79.2,0.89,13,5,8,1,1,0,1,0
2025-08-02 14:00:00,1.22,34.9,66.2,0.95,14,5,8,1,1,0,0,0
2025-08-02 15:00:00,0.866,29.3,68.3,0.81,15,5,8,1,1,0,0,0
2025-08-02 16:00:00,0.863,31.5,66.5,0.73,16,5,8,1,1,0,0,0
2025-08-02 17:00:00,1.188,33.5,100.0,0.93,17,5,8,1,1,0,0,0
2025-08-02 18:00:00,1.617,24.1,76.7,0.86,18,5,8,1,0,1,0,1
2025-08-02 19:00:00,1.652,24.7,95.9,0.86,19,5,8,1,0,1,1,1
2025-08-02 20:00:00,1.454,25.0,76.8,0.87,20,5,8,1,0,1,1,1
2025-08-02 21:00:00,1.681,25.2,74.4,0.78,21,5,8,1,0,1,0,1
2025-08-02 22:00:00,1.637,28.1,86.5,0.96,22,5,8,1,1,1,0,1
2025-08-02 23:00:00,0.598,27.8,72.3,0.37,23,5,8,1,0,1,0,1
2025-08-03 00:00:00,0.249,25.7,68.9,0.55,0,6,8,1,0,1,0,0
2025-08-03 01:00:00,0.195,24.0,77.4,0.32,1,6,8,1,0,1,0,0
2025-08-03 02:00:00,0.128,27.5,69.0,0.3,2,6,8,1,0,1,0,0
2025-08-03 03:00:00,0.167,25.0,69.7,0.15,3,6,8,1,0,0,0,0
2025-08-03 04:00:00,0.1,27.7,79.7,0.26,4,6,8,1,0,0,0,0
2025-08-03 05:00:00,0.141,21.3,93.8,0.33,5,6,8,1,0,1,0,0
2025-08-03 06:00:00,0.835,25.2,68.9,0.43,6,6,8,1,0,1,0,0
2025-08-03 07:00:00,0.798,28.7,63.6,0.24,7,6,8,1,0,0,1,0
2025-08-03 08:00:00,1.183,30.9,62.7,0.8,8,6,8,1,1,0,1,0
2025-08-03 09:00:00,1.37,31.7,73.5,0.9,9,6,8,1,1,0,0,0
2025-08-03 10:00:00,1.185,34.2,73.4,0.88,10,6,8,1,1,0,0,0
2025-08-03 11:00:00,1.229,34.2,89.5,0.94,11,6,8,1,1,0,0,0
2025-08-03 12:00:00,1.14,34.2,80.2,0.94,12,6,8,1,1,0,1,0
2025-08-03 13:00:00,1.194,34.0,73.2,0.99,13,6,8,1,1,0,1,0
2025-08-03 14:00:00,1.088,32.7,68.9,0.95,14,6,8,1,1,0,0,0
2025-08-03 15:00:00,0.795,26.8,82.9,0.78,15,6,8,1,0,0,0,0
2025-08-03 16:00:00,0.947,30.2,94.6,0.92,16,6,8,1,1,0,0,0
2025-08-03 17:00:00,1.009,29.6,74.8,1.0,17,6,8,1,1,0,0,0
2025-08-03 18:00:00,1.854,32.1,66.2,0.86,18,6,8,1,1,1,0,1
2025-08-03 19:00:00,1.743,25.9,44.4,1.0,19,6,8,1,0,1,1,1
2025-08-03 20:00:00,1.741,25.5,62.9,1.0,20,6,8,1,0,1,1,1
2025-08-03 21:00:00,1.827,24.1,84.2,0.99,21,6,8,1,0,1,0,1
2025-08-03 22:00:00,1.43,25.0,76.1,0.81,22,6,8,1,0,1,0,1
2025-08-03 23:00:00,0.353,27.0,71.2,0.28,23,6,8,1,0,0,0,1
2025-08-04 00:00:00,0.109,25.8,82.9,0.35,0,0,8,0,0,1,0,0
2025-08-04 01:00:00,0.114,24.5,83.1,0.28,1,0,8,0,0,0,0,0
2025-08-04 02:00:00,0.1,27.0,82.5,0.29,2,0,8,0,0,0,0,0
2025-08-04 03:00:00,0.1,28.3,67.9,0.16,3,0,8,0,0,0,0,0
2025-08-04 04:00:00,0.176,26.2,69.2,0.44,4,0,8,0,0,1,0,0
2025-08-04 05:00:00,0.1,22.2,62.2,0.21,5,0,8,0,0,0,0,0
2025-08-04 06:00:00,0.571,25.7,77.1,0.23,6,0,8,0,0,0,0,0
2025-08-04 07:00:00,0.555,25.0,100.0,0.32,7,0,8,0,0,0,1,0
2025-08-04 08:00:00,0.713,25.1,91.5,0.35,8,0,8,0,0,0,1,0
2025-08-04 09:00:00,0.666,30.8,79.5,0.27,9,0,8,0,0,0,0,0
2025-08-04 10:00:00,0.244,28.1,69.9,0.26,10,0,8,0,0,0,0,0
2025-08-04 11:00:00,0.371,32.3,82.9,0.27,11,0,8,0,0,0,0,0
2025-08-04 12:00:00,0.491,34.7,85.9,0.14,12,0,8,0,0,0,1,0
2025-08-04 13:00:00,0.577,33.5,81.7,0.24,13,0,8,0,0,0,1,0
2025-08-04 14:00:00,0.275,32.0,77.7,0.14,14,0,8,0,0,0,0,0
2025-08-04 15:00:00,0.579,31.1,77.5,0.31,15,0,8,0,0,0,0,0
2025-08-04 16:00:00,0.503,31.7,76.0,0.28,16,0,8,0,0,0,0,0
2025-08-04 17:00:00,0.344,31.3,69.5,0.35,17,0,8,0,0,0,0,0
2025-08-04 18:00:00,0.861,31.1,55.9,0.21,18,0,8,0,0,0,0,0
2025-08-04 19:00:00,1.527,25.9,76.4,0.79,19,0,8,0,0,1,1,0
2025-08-04 20:00:00,1.08,24.4,68.5,0.67,20,0,8,0,0,1,1,0
2025-08-04 21:00:00,1.242,23.2,68.9,0.85,21,0,8,0,0,1,0,0
2025-08-04 22:00:00,1.373,24.5,84.9,0.93,22,0,8,0,0,1,0,0
2025-08-04 23:00:00,0.62,26.7,75.2,0.75,23,0,8,0,0,1,0,0
2025-08-05 00:00:00,0.261,27.0,67.5,0.53,0,1,8,0,0,1,0,0
2025-08-05 01:00:00,0.187,21.1,89.2,0.42,1,1,8,0,0,1,0,0
2025-08-05 02:00:00,0.225,24.1,88.2,0.2,2,1,8,0,0,0,0,0
2025-08-05 03:00:00,0.224,27.8,84.7,0.48,3,1,8,0,0,1,0,0
2025-08-05 04:00:00,0.189,24.6,67.6,0.22,4,1,8,0,0,0,0,0
2025-08-05 05:00:00,0.261,25.0,60.1,0.29,5,1,8,0,0,0,0,0
2025-08-05 06:00:00,0.583,25.8,56.5,0.17,6,1,8,0,0,0,0,0
2025-08-05 07:00:00,0.564,30.5,79.3,0.35,7,1,8,0,0,0,1,0
2025-08-05 08:00:00,0.661,29.0,64.3,0.27,8,1,8,0,0,0,1,0
2025-08-05 09:00:00,0.571,31.5,78.3,0.01,9,1,8,0,0,0,0,0
2025-08-05 10:00:00,0.353,28.6,76.2,0.22,10,1,8,0,0,0,0,0
2025-08-05 11:00:00,0.313,31.7,58.1,0.05,11,1,8,0,0,0,0,0
2025-08-05 12:00:00,0.604,31.7,63.2,0.36,12,1,8,0,0,0,1,0
2025-08-05 13:00:00,0.504,37.2,75.8,0.1,13,1,8,0,0,0,1,0
2025-08-05 14:00:00,0.276,30.5,76.5,0.17,14,1,8,0,0,0,0,0
2025-08-05 15:00:00,0.283,31.6,84.6,0.04,15,1,8,0,0,0,0,0
2025-08-05 16:00:00,0.409,29.0,73.8,0.21,16,1,8,0,0,0,0,0
2025-08-05 17:00:00,0.447,28.6,95.1,0.28,17,1,8,0,0,0,0,0
2025-08-05 18:00:00,0.724,30.3,87.9,0.21,18,1,8,0,0,0,0,0
2025-08-05 19:00:00,1.511,27.8,90.1,0.96,19,1,8,0,0,1,1,0
2025-08-05 20:00:00,1.508,27.4,88.0,0.88,20,1,8,0,0,1,1,0
2025-08-05 21:00:00,1.566,26.3,88.8,0.97,21,1,8,0,0,1,0,0
2025-08-05 22:00:00,1.523,25.7,82.0,0.91,22,1,8,0,0,1,0,0
2025-08-05 23:00:00,0.793,29.0,67.0,1.0,23,1,8,0,1,1,0,0
2025-08-06 00:00:00,0.146,25.3,87.1,0.56,0,2,8,0,0,1,0,0
2025-08-06 01:00:00,0.347,24.5,82.3,0.42,1,2,8,0,0,1,0,0
2025-08-06 02:00:00,0.29,29.1,69.3,0.22,2,2,8,0,0,0,0,0
2025-08-06 03:00:00,0.1,23.9,71.8,0.33,3,2,8,0,0,1,0,0
2025-08-06 04:00:00,0.1,22.8,64.4,0.36,4,2,8,0,0,1,0,0
2025-08-06 05:00:00,0.1,25.7,74.1,0.41,5,2,8,0,0,1,0,0
2025-08-06 06:00:00,0.831,26.3,82.1,0.32,6,2,8,0,0,1,0,0
2025-08-06 07:00:00,0.561,26.3,92.9,0.16,7,2,8,0,0,0,1,0
2025-08-06 08:00:00,0.47,26.5,71.3,0.29,8,2,8,0,0,0,1,0
2025-08-06 09:00:00,0.841,33.5,62.3,0.18,9,2,8,0,0,0,0,0
2025-08-06 10:00:00,0.534,33.4,79.2,0.13,10,2,8,0,0,0,0,0
2025-08-06 11:00:00,0.32,35.2,77.3,0.1,11,2,8,0,0,0,0,0
2025-08-06 12:00:00,0.5,32.2,85.6,0.29,12,2,8,0,0,0,1,0
2025-08-06 13:00:00,0.567,34.3,85.8,0.12,13,2,8,0,0,0,1,0
2025-08-06 14:00:00,0.357,30.3,82.3,0.28,14,2,8,0,0,0,0,0
2025-08-06 15:00:00,0.396,30.6,55.7,0.0,15,2,8,0,0,0,0,0
2025-08-06 16:00:00,0.394,30.7,88.7,0.36,16,2,8,0,0,0,0,0
2025-08-06 17:00:00,0.202,25.0,70.5,0.0,17,2,8,0,0,0,0,0
2025-08-06 18:00:00,0.714,26.3,64.6,0.18,18,2,8,0,0,0,0,0
2025-08-06 19:00:00,1.339,23.5,76.4,0.9,19,2,8,0,0,1,1,0
2025-08-06 20:00:00,1.492,24.0,81.3,1.0,20,2,8,0,0,1,1,0
2025-08-06 21:00:00,1.209,25.2,56.7,0.79,21,2,8,0,0,1,0,0
2025-08-06 22:00:00,1.547,23.2,78.3,0.91,22,2,8,0,0,1,0,0
2025-08-06 23:00:00,0.706,28.7,76.5,0.91,23,2,8,0,1,1,0,0
2025-08-07 00:00:00,0.157,21.9,77.4,0.21,0,3,8,0,0,0,0,0
2025-08-07 01:00:00,0.1,24.6,65.5,0.32,1,3,8,0,0,1,0,0
2025-08-07 02:00:00,0.248,26.7,77.6,0.33,2,3,8,0,0,1,0,0
2025-08-07 03:00:00,0.252,23.9,64.4,0.39,3,3,8,0,0,1,0,0
2025-08-07 04:00:00,0.217,24.2,80.0,0.49,4,3,8,0,0,1,0,0
2025-08-07 05:00:00,0.126,24.3,57.6,0.27,5,3,8,0,0,0,0,0
2025-08-07 06:00:00,0.711,27.1,72.6,0.36,6,3,8,0,0,1,0,0
2025-08-07 07:00:00,0.35,26.3,72.5,0.28,7,3,8,0,0,0,1,0
2025-08-07 08:00:00,0.79,33.7,59.7,0.24,8,3,8,0,0,0,1,0
2025-08-07 09:00:00,0.712,33.7,75.1,0.14,9,3,8,0,0,0,0,0
2025-08-07 10:00:00,0.449,29.9,74.3,0.08,10,3,8,0,0,0,0,0
2025-08-07 11:00:00,0.547,36.2,61.1,0.23,11,3,8,0,0,0,0,0
2025-08-07 12:00:00,0.45,34.6,80.4,0.21,12,3,8,0,0,0,1,0
2025-08-07 13:00:00,0.416,34.2,75.9,0.21,13,3,8,0,0,0,1,0
2025-08-07 14:00:00,0.68,35.7,70.9,0.19,14,3,8,0,0,0,0,0
2025-08-07 15:00:00,0.445,29.9,69.4,0.38,15,3,8,0,0,0,0,0
2025-08-07 16:00:00,0.441,32.3,62.5,0.18,16,3,8,0,0,0,0,0
2025-08-07 17:00:00,0.305,29.0,72.9,0.0,17,3,8,0,0,0,0,0
2025-08-07 18:00:00,0.82,25.9,90.5,0.38,18,3,8,0,0,1,0,0
2025-08-07 19:00:00,1.167,25.6,72.1,0.84,19,3,8,0,0,1,1,0
2025-08-07 20:00:00,1.456,25.5,68.3,1.0,20,3,8,0,0,1,1,0
